route_id,station_id,created_at,station_order,flag,plate_no1,location_no1,predict_time1,remain_seat_cnt1,plate_no2,location_no2,predict_time2,remain_seat_cnt2
a,b,2024-04-27 10:03:03 UTC,,,,,,,,,,
200000112,203000157,2024-04-28 13:56:12 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:01:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:20:32 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:20:39 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:21:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:22:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:23:40 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:24:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:25:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:26:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:27:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:28:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:29:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:30:39 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:31:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:32:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:33:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:34:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:42:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:43:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:44:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:45:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:46:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:47:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:48:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:49:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:50:39 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:51:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:52:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:53:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:54:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:55:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-29 09:56:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:00:40 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:07:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:08:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:09:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:10:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:12:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:12:41 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:13:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:14:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:15:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:22:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:23:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:25:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:25:40 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:26:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:27:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:28:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:29:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:37:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:38:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:39:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:40:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:41:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:42:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:43:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:44:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:50:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:51:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:52:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:53:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:54:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:55:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:56:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:57:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:58:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 07:59:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:07:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:08:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:09:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:10:39 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:11:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:12:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:13:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:14:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:15:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:16:38 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:17:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:25:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:26:40 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:27:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:29:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:30:38 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:31:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:32:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:33:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:34:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:35:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:36:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:37:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:38:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:39:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:46:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:47:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:48:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:49:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:50:41 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:51:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:52:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:53:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:54:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:55:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:56:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:57:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:58:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 09:59:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:00:39 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:11:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:13:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:14:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:24:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:25:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:26:44 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:27:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:28:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:29:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:37:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:38:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:39:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:40:46 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:41:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:42:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:43:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:44:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:52:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:53:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:54:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:55:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:56:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:57:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 07:58:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:05:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:06:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:07:38 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:08:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:09:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:10:38 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:11:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:12:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:13:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:14:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:23:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:24:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:25:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:27:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:28:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:29:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:41:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:42:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:43:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:44:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:45:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:46:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:52:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:53:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:54:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:55:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:56:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:57:37 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:58:36 UTC,,,,,,,,,,
200000112,203000157,2024-04-30 08:59:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:00:40 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:08:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:09:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:10:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:11:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:12:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:13:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:14:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:22:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:23:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:25:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:25:41 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:26:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:27:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:28:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:35:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:36:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:37:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:38:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:39:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:40:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:41:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:42:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:43:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:44:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:45:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:52:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:53:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:54:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:55:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:57:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:57:42 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:58:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 08:59:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:00:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:10:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:11:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:12:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:13:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:20:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:21:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:22:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:23:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:24:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:25:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:26:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:27:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:28:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:29:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:30:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:37:32 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:37:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:38:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:39:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:40:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:41:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:43:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:43:41 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:44:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:45:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:53:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:54:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:54:41 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:55:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:56:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:57:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:58:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 08:59:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:00:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:08:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:09:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:10:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:11:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:12:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:13:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:14:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:15:40 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:16:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:18:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:18:41 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:19:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:20:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:26:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:27:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:28:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:30:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:30:42 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:31:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:32:41 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:33:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:34:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:35:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:36:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:37:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:38:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:39:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:40:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:47:40 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:48:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:49:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:50:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:51:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:52:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:53:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:54:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:55:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:56:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:57:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-01 09:58:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:09:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:11:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:11:42 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:12:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:13:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:14:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:15:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:16:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:17:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:19:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:19:43 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:20:44 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:21:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:28:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:29:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:30:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:31:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:32:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:33:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:34:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:35:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:37:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:37:41 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:38:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:39:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:46:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:47:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:48:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:49:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:50:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:51:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:52:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:53:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:54:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:56:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:56:40 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:57:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:58:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 09:59:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:00:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:10:40 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:11:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:12:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:13:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:14:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:15:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:25:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:26:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:27:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:28:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:36:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:37:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:38:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:39:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:40:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:41:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:42:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:43:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:44:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:51:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:52:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:54:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:54:42 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:55:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:56:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:57:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:58:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-02 07:59:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:08:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:09:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:11:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:11:41 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:12:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:13:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:14:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:22:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:23:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:24:36 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:25:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:26:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:27:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:28:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:29:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:30:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:38:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:39:38 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:40:39 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:41:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:42:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:43:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:44:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:51:37 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:51:42 UTC,,,,,,,,,,
200000112,203000157,2024-05-03 07:52:37 UTC,,,,,,,,,,
